doc_name	id
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.med.unlp.edu.ar.txt	31
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.cehp.unsam.edu.ar.txt	32
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.preinscripciones.unne.edu.ar.txt	33
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/publicacionesfh.mdp.edu.ar.txt	34
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.cultura.unlu.edu.ar.txt	35
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.iuna.edu.ar.txt	36
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fcjs.unl.edu.ar.txt	37
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.edunt.unt.edu.ar.txt	38
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/servicios.rectorado.unl.edu.ar.txt	39
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/int01.txt	40
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ub.edu.ar.txt	41
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.rexuni.edu.ar.txt	42
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/arg04.txt	43
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/revista.dcs.jursoc.unlp.edu.ar.txt	44
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/humanidades.unsam.edu.ar.txt	45
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.udesa.edu.ar.txt	46
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/bdigital.uncu.edu.ar.txt	47
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.jursoc.unlp.edu.ar.txt	48
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dep06.txt	49
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.editorial.unlp.edu.ar.txt	50
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.uvt.unsj.edu.ar.txt	51
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/secyt.fba.unlp.edu.ar.txt	52
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/geologia.unsl.edu.ar.txt	53
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.representacion.unt.edu.ar.txt	54
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.campusdigital.unlu.edu.ar.txt	55
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.spepsantafe.edu.ar.txt	56
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.uner.edu.ar.txt	57
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/derecho.unlam.edu.ar.txt	58
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.mi.uade.edu.ar.txt	59
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.uai.unlu.edu.ar.txt	60
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/biblioteca.bib.unrc.edu.ar.txt	61
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/alumnos-web.mdp.edu.ar.txt	62
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ingreso.unlar.edu.ar.txt	63
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/simap.rect.mdp.edu.ar.txt	64
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.electro.fisica.unlp.edu.ar.txt	65
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ucine.edu.ar.txt	66
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.cartapacio.edu.ar.txt	67
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unsamedita.unsam.edu.ar.txt	68
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/criminalisticas.unne.edu.ar.txt	69
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.observatur.edu.ar.txt	70
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.eidfs.unsj.edu.ar.txt	71
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unsam.edu.ar.txt	72
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/bicentenario.unc.edu.ar.txt	73
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unp.edu.ar.txt	74
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fhumyar.unr.edu.ar.txt	75
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.itba.edu.ar.txt	76
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.academica.faa.unicen.edu.ar.txt	77
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/biblio.unicen.edu.ar.txt	78
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fbioyf.unr.edu.ar.txt	79
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.gab.unlu.edu.ar.txt	80
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fcpolit.unr.edu.ar.txt	81
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/hum.unne.edu.ar.txt	82
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ead.unsj.edu.ar.txt	83
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ecyt.unsam.edu.ar.txt	84
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.e-universitas.edu.ar.txt	85
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/asyt.fcm.unr.edu.ar.txt	86
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/siu.unsj.edu.ar.txt	87
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/extension.unicen.edu.ar.txt	88
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.portalnoticias.unt.edu.ar.txt	89
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.supersopa.unq.edu.ar.txt	90
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/shya.unsl.edu.ar.txt	91
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dgisrv15.unt.edu.ar.txt	92
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/posgrado.fceia.unr.edu.ar.txt	93
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.catec.unlu.edu.ar.txt	94
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.exa.unicen.edu.ar.txt	95
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/niecyt.exa.unicen.edu.ar.txt	96
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/biblioteca.unp.edu.ar.txt	97
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/academiacisco.unnoba.edu.ar.txt	98
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.favaloro.edu.ar.txt	99
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/blogs.ffyh.unc.edu.ar.txt	100
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/int03.txt	101
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.pema.unlu.edu.ar.txt	102
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unlpam.edu.ar.txt	103
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unlu.edu.ar.txt	104
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/correo.unq.edu.ar.txt	105
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.secyt.unc.edu.ar.txt	106
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.seyd.unrc.edu.ar.txt	107
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.udemm.edu.ar.txt	108
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dcm.unr.edu.ar.txt	109
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.utn.edu.ar.txt	110
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/guarani.unne.edu.ar.txt	111
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/auth.ucel.edu.ar.txt	112
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ing.unlpam.edu.ar.txt	113
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/faciasweb.uncoma.edu.ar.txt	114
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.info.unlp.edu.ar.txt	115
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dngusisco.siu.edu.ar.txt	116
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/mail.uca.edu.ar.txt	117
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ingresantes.uner.edu.ar.txt	118
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/hosting.unlp.edu.ar.txt	119
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.graduados.uade.edu.ar.txt	120
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/iciecymiienem.sites.exa.unicen.edu.ar.txt	121
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.herrera.unt.edu.ar.txt	122
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.vet.unicen.edu.ar.txt	123
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/internacional.unlam.edu.ar.txt	124
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.eco.unrc.edu.ar.txt	125
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/cvd.edu.ar.txt	126
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/fundacion.unsl.edu.ar.txt	127
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/extensiondigital.fpsico.unr.edu.ar.txt	128
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/materias.unq.edu.ar.txt	129
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sal03.txt	130
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.dante.edu.ar.txt	131
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/farmacia.unsl.edu.ar.txt	132
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.vinctec.uner.edu.ar.txt	133
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www2.unam.edu.ar.txt	134
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.insumos-labcentral.unlu.edu.ar.txt	135
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.faa.unicen.edu.ar.txt	136
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unq.edu.ar.txt	137
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/aluweb.rect.mdp.edu.ar.txt	138
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.compras.unlu.edu.ar.txt	139
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ct.unt.edu.ar.txt	140
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/aulavirtual.cea.unc.edu.ar.txt	141
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dvtt.unq.edu.ar.txt	142
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/incentivos.siu.edu.ar.txt	143
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/biblioteca.unsl.edu.ar.txt	144
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sal07.txt	145
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.proyectosextension.unr.edu.ar.txt	146
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.mdp.edu.ar.txt	147
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sistemas.unlpam.edu.ar.txt	148
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dep02.txt	149
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sal05.txt	150
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dospu.unsl.edu.ar.txt	151
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ceviar.unlu.edu.ar.txt	152
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.primaria.unl.edu.ar.txt	153
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.posgrado.unsl.edu.ar.txt	154
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/int04.txt	155
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/empleos.kennedy.edu.ar.txt	156
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.matepreuni.unlu.edu.ar.txt	157
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/crubweb.uncoma.edu.ar.txt	158
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.cdc.unrc.edu.ar.txt	159
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.uesiglo21.edu.ar.txt	160
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sal04.txt	161
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/paimec.unsl.edu.ar.txt	162
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/webmail.nexo.unnoba.edu.ar.txt	163
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/biblioteca.ucu.edu.ar.txt	164
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ffyl.uncu.edu.ar.txt	165
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.revistacdyt.uner.edu.ar.txt	166
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/kolla.unnoba.edu.ar.txt	167
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/pagos.unc.edu.ar.txt	168
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/eeyn.unsam.edu.ar.txt	169
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/economicas2.unlam.edu.ar.txt	170
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.caece.edu.ar.txt	171
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/trabajando.ucongreso.edu.ar.txt	172
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/eco.mdp.edu.ar.txt	173
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.palermo.edu.ar.txt	174
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.secgral.unse.edu.ar.txt	175
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.autogestionpsico.unt.edu.ar.txt	176
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.derechoshumanos.unlp.edu.ar.txt	177
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fiqus.unl.edu.ar.txt	178
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/programas.unsl.edu.ar.txt	179
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.dasmi.unlu.edu.ar.txt	180
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.arte.unicen.edu.ar.txt	181
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ced.unsam.edu.ar.txt	182
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.utdt.edu.txt	183
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/faa.unse.edu.ar.txt	184
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ausmaweb.uncoma.edu.ar.txt	185
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/osuner.uner.edu.ar.txt	186
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ofertec.rec.utn.edu.ar.txt	187
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/dep03.txt	188
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/bibliocentral.uncoma.edu.ar.txt	189
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/info.unsl.edu.ar.txt	190
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sicyt.scyt.rec.utn.edu.ar.txt	191
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fcm.unr.edu.ar.txt	192
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ead.campus.favaloro.edu.ar.txt	193
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ing.unlp.edu.ar.txt	194
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.folp.unlp.edu.ar.txt	195
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.frp.utn.edu.ar.txt	196
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/fisica.mdp.edu.ar.txt	197
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.peunmdp.mdp.edu.ar.txt	198
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/revistacyt.unne.edu.ar.txt	199
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/int02.txt	200
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sistemas.uncu.edu.ar.txt	201
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/biblioteca.iae.edu.ar.txt	202
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.icj.jursoc.unlp.edu.ar.txt	203
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/aulavirtual.eco.unc.edu.ar.txt	204
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/biblio1.mdp.edu.ar.txt	205
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.universidadhoy.unsj.edu.ar.txt	206
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.diu.unr.edu.ar.txt	207
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/editorial.blog.unq.edu.ar.txt	208
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ifas.exa.unicen.edu.ar.txt	209
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.filo.unt.edu.ar.txt	210
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/infoinst.unsl.edu.ar.txt	211
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.agentia.unne.edu.ar.txt	212
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/campus.almagro.ort.edu.ar.txt	213
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.delaescuela.unl.edu.ar.txt	214
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.iflysib.unlp.edu.ar.txt	215
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.rueda.edu.ar.txt	216
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ort.edu.ar.txt	217
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.exactas.unlpam.edu.ar.txt	218
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.neu.unsl.edu.ar.txt	219
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fcv.unl.edu.ar.txt	220
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/fadeweb.uncoma.edu.ar.txt	221
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.bancodigitalconveniosinternacionales.unr.edu.ar.txt	222
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.so.unlu.edu.ar.txt	223
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.qgeneral.unlu.edu.ar.txt	224
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unreditora.unr.edu.ar.txt	225
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/webmail.mdp.edu.ar.txt	226
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.museo.unlu.edu.ar.txt	227
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/rapes.unsl.edu.ar.txt	228
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.deportes.unlu.edu.ar.txt	229
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/alumnos.fder.unr.edu.ar.txt	230
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sal06.txt	231
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.ucel.edu.ar.txt	232
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.osunq.unq.edu.ar.txt	233
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.uccor.edu.ar.txt	234
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fveter.unr.edu.ar.txt	235
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.frlp.utn.edu.ar.txt	236
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/becas.mdp.edu.ar.txt	237
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www0.unsl.edu.ar.txt	238
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/exa.unne.edu.ar.txt	239
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/blog.unnoba.edu.ar.txt	240
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/citsistemas2.uncu.edu.ar.txt	241
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ingenieria.unlam.edu.ar.txt	242
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.priet.unlu.edu.ar.txt	243
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fm.fcm.unr.edu.ar.txt	244
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/uvt.unse.edu.ar.txt	245
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/conferenciaspnl.siu.edu.ar.txt	246
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/empleos.unc.edu.ar.txt	247
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/iaci.unq.edu.ar.txt	248
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.derecho.unlz.edu.ar.txt	249
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.unlz.edu.ar.txt	250
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.analitica.unlu.edu.ar.txt	251
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/uncavim50.unc.edu.ar.txt	252
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/campusmoodle.proed.unc.edu.ar.txt	253
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/odn.unne.edu.ar.txt	254
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/rectorado.unl.edu.ar.txt	255
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.analisis1.unlu.edu.ar.txt	256
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/sisinfo.unrc.edu.ar.txt	257
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.atunlu.unlu.edu.ar.txt	258
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/aulavirtual.odontologia.unc.edu.ar.txt	259
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/aulavirtual.psyche.unc.edu.ar.txt	260
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/ifimat.exa.unicen.edu.ar.txt	261
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/webmail.unr.edu.ar.txt	262
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/campus.ucu.edu.ar.txt	263
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/arq.unne.edu.ar.txt	264
/home/agustin/Desktop/Recuperacion/colecciones/RI-tknz-data/www.fm.unt.edu.ar.txt	265
