doc_id	norm
181	45.93175023618613
183	1068.5558045537837
188	81.275651297774
189	125.74433217845169
190	138.21785455044844
194	182.17799325307695
198	26.923754715550608
199	221.89426190717364
201	36.049532664328474
204	20.212690794629196
207	43.07842973480065
211	60.17111332379566
213	530.83502188231
224	191.75352381407623
228	199.65503830333174
233	298.9008806886373
235	18.971077605202435
237	28.710595268214274
238	241.62167134326165
240	439.2174947070742
243	69.12724294070433
245	99.75952926460083
250	265.35891736602827
260	132.2955193257923
263	291.6792967674464
269	64.89462905109559
270	177.2217860528523
273	121.08707994762342
275	131.40134452254088
280	116.33912921206343
283	89.76689372744083
290	55.13637208246838
294	17.106135521942235
295	16.902144784419768
297	136.99969669980013
301	80.28802497791943
302	93.4233883705697
305	173.74728095472295
310	521.4347499189055
321	12.017696103706262
322	18.63180135521954
324	92.87591449906083
326	219.08004640075532
330	169.80341887827828
336	44.01014849335824
338	31.917399733462524
341	321.0578769560753
351	40.59404226141463
353	82.87759234144315
356	57.303645191333935
361	94.48075315056172
365	5.517452896464707
366	835.576498233867
385	93.56833096724782
390	138.65634069363642
395	214.86066546988263
401	73.67739769500554
404	93.13774847397117
407	106.07341103892595
410	33.96494458605782
414	242.65325417143785
428	42.84474265358875
429	29.00787173304226
433	201.0260206468348
446	80.60936796804732
449	466.1729907031143
465	273.34268476524704
472	237.6396415756507
483	77.684220863815
488	3654.0456981998727
